combo,trades,months,win_rate,avg_return_pct,median_return_pct,monthly_avg_return_pct,hit_goal
"trust_buy_gt_50k,breakout_120d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,avg_volume_5d_gt_1m,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,avg_volume_5d_gt_300k,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_240d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,avg_volume_5d_gt_300k,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_120d,breakout_60d,breakout_20d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,breakout_20d,inst_buy_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
"trust_buy_gt_50k,trust_buy_positive,avg_volume_5d_gt_1m,breakout_240d,avg_volume_5d_gt_300k,breakout_60d,inst_buy_gt_100k,avg_volume_5d_gt_100k",8,4,0.625,0.06402,0.037249,0.119451,False
